songID,songTitle,SongArtistTitle,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4I9OcbyMEmLwFaTUAir6cw,Siapkah Kau 'Tuk Jatuh Cinta Lagi,['indonesian pop'],61,0.683,0.251,0,-12.222,1,0.0353,0.968,0.00105,0.0992,0.431,129.964,audio_features,4I9OcbyMEmLwFaTUAir6cw,spotify:track:4I9OcbyMEmLwFaTUAir6cw,https://api.spotify.com/v1/tracks/4I9OcbyMEmLwFaTUAir6cw,https://api.spotify.com/v1/audio-analysis/4I9OcbyMEmLwFaTUAir6cw,328573,4
0ROj512WvJ1eqeELd7MEdJ,Sampai Jadi Debu (Menampilkan Gardika Gigih),"['indonesian folk pop', 'indonesian indie']",72,0.412,0.108,2,-18.295,1,0.0484,0.985,0.0709,0.0836,0.141,97.448,audio_features,0ROj512WvJ1eqeELd7MEdJ,spotify:track:0ROj512WvJ1eqeELd7MEdJ,https://api.spotify.com/v1/tracks/0ROj512WvJ1eqeELd7MEdJ,https://api.spotify.com/v1/audio-analysis/0ROj512WvJ1eqeELd7MEdJ,408288,4
42si4ikg5dh732gPuQ0xHb,C.H.R.I.S.Y.E.,"['indonesian city pop', 'indonesian pop', 'indonesian jazz']",67,0.638,0.713,2,-6.181,0,0.0336,0.156,8.72e-06,0.261,0.442,118.042,audio_features,42si4ikg5dh732gPuQ0xHb,spotify:track:42si4ikg5dh732gPuQ0xHb,https://api.spotify.com/v1/tracks/42si4ikg5dh732gPuQ0xHb,https://api.spotify.com/v1/audio-analysis/42si4ikg5dh732gPuQ0xHb,310813,4
0X7K8nxTgOBUr5VMTLG8hS,Winter Song,"['indonesian pop', 'indonesian r&b']",44,0.725,0.461,0,-9.184,0,0.0839,0.717,0.0134,0.12,0.298,115.968,audio_features,0X7K8nxTgOBUr5VMTLG8hS,spotify:track:0X7K8nxTgOBUr5VMTLG8hS,https://api.spotify.com/v1/tracks/0X7K8nxTgOBUr5VMTLG8hS,https://api.spotify.com/v1/audio-analysis/0X7K8nxTgOBUr5VMTLG8hS,201209,4
4HecXEwkKuPOBREtKJ3Xgk,Isi Hati,['indonesian pop'],38,0.715,0.26,2,-11.645,0,0.0995,0.805,6.29e-06,0.103,0.828,204.101,audio_features,4HecXEwkKuPOBREtKJ3Xgk,spotify:track:4HecXEwkKuPOBREtKJ3Xgk,https://api.spotify.com/v1/tracks/4HecXEwkKuPOBREtKJ3Xgk,https://api.spotify.com/v1/audio-analysis/4HecXEwkKuPOBREtKJ3Xgk,215360,4
1zxfRSZcaonV1VXcY0PgY5,High School in Jakarta,['indonesian r&b'],71,0.873,0.488,7,-8.285,0,0.0413,0.531,0.000132,0.153,0.462,119.983,audio_features,1zxfRSZcaonV1VXcY0PgY5,spotify:track:1zxfRSZcaonV1VXcY0PgY5,https://api.spotify.com/v1/tracks/1zxfRSZcaonV1VXcY0PgY5,https://api.spotify.com/v1/audio-analysis/1zxfRSZcaonV1VXcY0PgY5,219040,4
2mSZwPBXpTMbjiNHAKMUo7,Malaikat Juga Tahu,"['indonesian jazz', 'indonesian pop']",53,0.559,0.382,11,-9.047,1,0.0382,0.764,0,0.0746,0.432,127.953,audio_features,2mSZwPBXpTMbjiNHAKMUo7,spotify:track:2mSZwPBXpTMbjiNHAKMUo7,https://api.spotify.com/v1/tracks/2mSZwPBXpTMbjiNHAKMUo7,https://api.spotify.com/v1/audio-analysis/2mSZwPBXpTMbjiNHAKMUo7,324013,4
3O9OibrJm0vSYxZjz3Pooe,Remaja,['indonesian pop'],70,0.623,0.439,9,-7.737,1,0.0294,0.711,0,0.0905,0.696,122.866,audio_features,3O9OibrJm0vSYxZjz3Pooe,spotify:track:3O9OibrJm0vSYxZjz3Pooe,https://api.spotify.com/v1/tracks/3O9OibrJm0vSYxZjz3Pooe,https://api.spotify.com/v1/audio-analysis/3O9OibrJm0vSYxZjz3Pooe,218427,4
1wE4Iqv0tXXuZBA67PoGvw,Mantan Terindah,"['indonesian pop', 'indonesian r&b', 'indonesian singer-songwriter']",65,0.393,0.313,0,-8.01,1,0.0301,0.897,8.79e-06,0.109,0.391,94.787,audio_features,1wE4Iqv0tXXuZBA67PoGvw,spotify:track:1wE4Iqv0tXXuZBA67PoGvw,https://api.spotify.com/v1/tracks/1wE4Iqv0tXXuZBA67PoGvw,https://api.spotify.com/v1/audio-analysis/1wE4Iqv0tXXuZBA67PoGvw,208267,4
28MIhQn4HxHaGaNWuGB4bY,Biarlah,"['indonesian pop', 'indonesian pop rock']",47,0.618,0.904,11,-4.594,0,0.0339,0.0591,0.00769,0.289,0.844,141.985,audio_features,28MIhQn4HxHaGaNWuGB4bY,spotify:track:28MIhQn4HxHaGaNWuGB4bY,https://api.spotify.com/v1/tracks/28MIhQn4HxHaGaNWuGB4bY,https://api.spotify.com/v1/audio-analysis/28MIhQn4HxHaGaNWuGB4bY,238427,4
3gBFAvpAVSNohs3ESRMYHi,Heaven,"['indonesian pop', 'indonesian r&b', 'malaysian pop', 'indonesian singer-songwriter']",52,0.54,0.285,3,-10.053,1,0.0475,0.741,0,0.152,0.434,87.789,audio_features,3gBFAvpAVSNohs3ESRMYHi,spotify:track:3gBFAvpAVSNohs3ESRMYHi,https://api.spotify.com/v1/tracks/3gBFAvpAVSNohs3ESRMYHi,https://api.spotify.com/v1/audio-analysis/3gBFAvpAVSNohs3ESRMYHi,218507,4
1U1qumuS2O5Qttw8G7UXOZ,Teman Hidup,"['indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter']",69,0.718,0.259,2,-12.968,1,0.0317,0.869,8.25e-06,0.0871,0.426,83.033,audio_features,1U1qumuS2O5Qttw8G7UXOZ,spotify:track:1U1qumuS2O5Qttw8G7UXOZ,https://api.spotify.com/v1/tracks/1U1qumuS2O5Qttw8G7UXOZ,https://api.spotify.com/v1/audio-analysis/1U1qumuS2O5Qttw8G7UXOZ,222893,4
2vKVrk2WdrVcUvd2bsIsr9,urs - Live at The Wiltern,['indonesian r&b'],51,0.335,0.743,0,-9.113,1,0.0838,0.62,1.56e-06,0.944,0.256,94.979,audio_features,2vKVrk2WdrVcUvd2bsIsr9,spotify:track:2vKVrk2WdrVcUvd2bsIsr9,https://api.spotify.com/v1/tracks/2vKVrk2WdrVcUvd2bsIsr9,https://api.spotify.com/v1/audio-analysis/2vKVrk2WdrVcUvd2bsIsr9,259600,4
1fFcUhuTyKulwqikvRG2hJ,Terserah,"['indonesian jazz', 'indonesian pop']",58,0.54,0.387,7,-8.066,1,0.0377,0.881,0.000391,0.184,0.193,119.886,audio_features,1fFcUhuTyKulwqikvRG2hJ,spotify:track:1fFcUhuTyKulwqikvRG2hJ,https://api.spotify.com/v1/tracks/1fFcUhuTyKulwqikvRG2hJ,https://api.spotify.com/v1/audio-analysis/1fFcUhuTyKulwqikvRG2hJ,244831,4
3ZwqWrRpylU9nfy99qwKdR,Pelangi,['indonesian pop'],73,0.554,0.255,6,-8.794,1,0.0291,0.977,0.000184,0.128,0.181,97.877,audio_features,3ZwqWrRpylU9nfy99qwKdR,spotify:track:3ZwqWrRpylU9nfy99qwKdR,https://api.spotify.com/v1/tracks/3ZwqWrRpylU9nfy99qwKdR,https://api.spotify.com/v1/audio-analysis/3ZwqWrRpylU9nfy99qwKdR,217627,4
32qGak8I84APt5Inj96cfq,Tegar,['indonesian pop'],58,0.638,0.371,11,-4.829,1,0.0299,0.921,1.46e-05,0.144,0.153,115.036,audio_features,32qGak8I84APt5Inj96cfq,spotify:track:32qGak8I84APt5Inj96cfq,https://api.spotify.com/v1/tracks/32qGak8I84APt5Inj96cfq,https://api.spotify.com/v1/audio-analysis/32qGak8I84APt5Inj96cfq,221947,4
0evH90kR20TFzDLClHk7GY,i'll be friend's with you - phone recorded,[],55,0.553,0.202,3,-12.589,1,0.0947,0.872,0,0.132,0.429,71.308,audio_features,0evH90kR20TFzDLClHk7GY,spotify:track:0evH90kR20TFzDLClHk7GY,https://api.spotify.com/v1/tracks/0evH90kR20TFzDLClHk7GY,https://api.spotify.com/v1/audio-analysis/0evH90kR20TFzDLClHk7GY,207788,4
36PagkhheRVG0iFaM55njV,Sumthin Bout Love,"['indonesian hip hop', 'indonesian pop']",42,0.752,0.775,0,-5.575,1,0.0471,0.079,2.97e-05,0.117,0.706,95.985,audio_features,36PagkhheRVG0iFaM55njV,spotify:track:36PagkhheRVG0iFaM55njV,https://api.spotify.com/v1/tracks/36PagkhheRVG0iFaM55njV,https://api.spotify.com/v1/audio-analysis/36PagkhheRVG0iFaM55njV,230549,4
6HGcSuP89aoRvqLIAjcT8B,Now I Know,['indonesian pop'],70,0.589,0.442,11,-6.436,1,0.0266,0.0193,0,0.109,0.311,119.98,audio_features,6HGcSuP89aoRvqLIAjcT8B,spotify:track:6HGcSuP89aoRvqLIAjcT8B,https://api.spotify.com/v1/tracks/6HGcSuP89aoRvqLIAjcT8B,https://api.spotify.com/v1/audio-analysis/6HGcSuP89aoRvqLIAjcT8B,258050,4
6NCd68XTktl59lixmE3kWN,Anaheim - Live at The Wiltern,['indonesian r&b'],51,0.345,0.462,1,-12.172,1,0.0428,0.715,0.0121,0.948,0.316,87.012,audio_features,6NCd68XTktl59lixmE3kWN,spotify:track:6NCd68XTktl59lixmE3kWN,https://api.spotify.com/v1/tracks/6NCd68XTktl59lixmE3kWN,https://api.spotify.com/v1/audio-analysis/6NCd68XTktl59lixmE3kWN,339347,4
2k9ZZcEQVxoXd2OYr8iiQ8,Hal Indah Butuh Waktu Untuk Datang,['indonesian pop'],57,0.585,0.347,10,-8.806,1,0.0259,0.813,0.000123,0.109,0.322,93.02,audio_features,2k9ZZcEQVxoXd2OYr8iiQ8,spotify:track:2k9ZZcEQVxoXd2OYr8iiQ8,https://api.spotify.com/v1/tracks/2k9ZZcEQVxoXd2OYr8iiQ8,https://api.spotify.com/v1/audio-analysis/2k9ZZcEQVxoXd2OYr8iiQ8,270700,4
6pAUpp3urzftoj3O5wrw4q,Bersinar Bersamamu,"['indonesian city pop', 'indonesian pop']",38,0.726,0.721,2,-7.565,1,0.0322,0.117,0.358,0.0615,0.712,120.015,audio_features,6pAUpp3urzftoj3O5wrw4q,spotify:track:6pAUpp3urzftoj3O5wrw4q,https://api.spotify.com/v1/tracks/6pAUpp3urzftoj3O5wrw4q,https://api.spotify.com/v1/audio-analysis/6pAUpp3urzftoj3O5wrw4q,282199,4
3wC2GeJd3Ar4Wi1u5G7FUR,Gemintang Hatiku,['indonesian pop'],64,0.719,0.77,9,-4.167,1,0.036,0.25,0,0.0535,0.873,120.024,audio_features,3wC2GeJd3Ar4Wi1u5G7FUR,spotify:track:3wC2GeJd3Ar4Wi1u5G7FUR,https://api.spotify.com/v1/tracks/3wC2GeJd3Ar4Wi1u5G7FUR,https://api.spotify.com/v1/audio-analysis/3wC2GeJd3Ar4Wi1u5G7FUR,235980,4
5LU1VpAAJJ5FqKfZdNpfIG,Hebat,['indonesian pop'],60,0.587,0.647,9,-6.161,0,0.0295,0.0707,7.24e-05,0.099,0.815,207.933,audio_features,5LU1VpAAJJ5FqKfZdNpfIG,spotify:track:5LU1VpAAJJ5FqKfZdNpfIG,https://api.spotify.com/v1/tracks/5LU1VpAAJJ5FqKfZdNpfIG,https://api.spotify.com/v1/audio-analysis/5LU1VpAAJJ5FqKfZdNpfIG,234640,4
1jIkXxZCa3PxZKivwYk0Yx,Bumi Dan Bulan,['indonesian pop'],53,0.475,0.546,5,-6.275,0,0.0286,0.426,1.77e-05,0.337,0.199,137.908,audio_features,1jIkXxZCa3PxZKivwYk0Yx,spotify:track:1jIkXxZCa3PxZKivwYk0Yx,https://api.spotify.com/v1/tracks/1jIkXxZCa3PxZKivwYk0Yx,https://api.spotify.com/v1/audio-analysis/1jIkXxZCa3PxZKivwYk0Yx,266400,4
2ktoK3iAhuVDuMEleoFo0L,Is It The Answer,['indonesian indie'],63,0.719,0.706,0,-7.007,1,0.029,0.447,7.09e-05,0.162,0.463,117.501,audio_features,2ktoK3iAhuVDuMEleoFo0L,spotify:track:2ktoK3iAhuVDuMEleoFo0L,https://api.spotify.com/v1/tracks/2ktoK3iAhuVDuMEleoFo0L,https://api.spotify.com/v1/audio-analysis/2ktoK3iAhuVDuMEleoFo0L,232594,4
1vNlDf9jgcCnCMukMwUZso,Vintage - Live at The Wiltern,['indonesian r&b'],51,0.643,0.867,2,-7.66,1,0.0358,0.0413,1.69e-06,0.867,0.437,105.052,audio_features,1vNlDf9jgcCnCMukMwUZso,spotify:track:1vNlDf9jgcCnCMukMwUZso,https://api.spotify.com/v1/tracks/1vNlDf9jgcCnCMukMwUZso,https://api.spotify.com/v1/audio-analysis/1vNlDf9jgcCnCMukMwUZso,152267,4
5AEHGqE2QT26cWTx8MNJl2,Terpikat Senyummu,['indonesian pop'],71,0.612,0.439,10,-7.895,1,0.0464,0.811,0,0.101,0.473,77.006,audio_features,5AEHGqE2QT26cWTx8MNJl2,spotify:track:5AEHGqE2QT26cWTx8MNJl2,https://api.spotify.com/v1/tracks/5AEHGqE2QT26cWTx8MNJl2,https://api.spotify.com/v1/audio-analysis/5AEHGqE2QT26cWTx8MNJl2,187013,4
1woJEue7jKgeiSmoUXRIoX,Berdua Bersama,"['bruneian pop', 'indonesian pop']",59,0.434,0.529,7,-7.752,1,0.0298,0.673,3.31e-06,0.16,0.394,89.483,audio_features,1woJEue7jKgeiSmoUXRIoX,spotify:track:1woJEue7jKgeiSmoUXRIoX,https://api.spotify.com/v1/tracks/1woJEue7jKgeiSmoUXRIoX,https://api.spotify.com/v1/audio-analysis/1woJEue7jKgeiSmoUXRIoX,218523,4
5X5Vj8FcxyoLzq9qxAa45U,Tolong,['indonesian pop'],64,0.435,0.2,9,-12.481,1,0.0365,0.891,0,0.103,0.244,136.054,audio_features,5X5Vj8FcxyoLzq9qxAa45U,spotify:track:5X5Vj8FcxyoLzq9qxAa45U,https://api.spotify.com/v1/tracks/5X5Vj8FcxyoLzq9qxAa45U,https://api.spotify.com/v1/audio-analysis/5X5Vj8FcxyoLzq9qxAa45U,250323,4
7aBxAcWHtFv9Miccdcifn3,Ikat Aku Di Tulang Belikatmu,"['indonesian indie', 'malang indie']",55,0.136,0.22,7,-8.973,1,0.0327,0.842,0.00422,0.0979,0.0675,165.886,audio_features,7aBxAcWHtFv9Miccdcifn3,spotify:track:7aBxAcWHtFv9Miccdcifn3,https://api.spotify.com/v1/tracks/7aBxAcWHtFv9Miccdcifn3,https://api.spotify.com/v1/audio-analysis/7aBxAcWHtFv9Miccdcifn3,264000,3
4k35GaC83HbJSlwMZuaWnj,Merakit Perahu,['indonesian pop'],37,0.61,0.712,0,-6.747,1,0.0369,0.779,0.000809,0.182,0.603,115.995,audio_features,4k35GaC83HbJSlwMZuaWnj,spotify:track:4k35GaC83HbJSlwMZuaWnj,https://api.spotify.com/v1/tracks/4k35GaC83HbJSlwMZuaWnj,https://api.spotify.com/v1/audio-analysis/4k35GaC83HbJSlwMZuaWnj,217520,4
4s7A3Fd0Sw9HmHkDzSeG2F,"Galih & Ratna (From ""Galih & Ratna"")",['indonesian pop'],52,0.726,0.597,0,-5.678,1,0.133,0.227,0,0.16,0.675,105.97,audio_features,4s7A3Fd0Sw9HmHkDzSeG2F,spotify:track:4s7A3Fd0Sw9HmHkDzSeG2F,https://api.spotify.com/v1/tracks/4s7A3Fd0Sw9HmHkDzSeG2F,https://api.spotify.com/v1/audio-analysis/4s7A3Fd0Sw9HmHkDzSeG2F,183182,4
1LxQxX0ce4Q2jmlqdiPIUX,Selene - Live at The Wiltern,['indonesian r&b'],50,0.549,0.751,1,-7.804,1,0.0781,0.0526,0.000176,0.524,0.465,109.993,audio_features,1LxQxX0ce4Q2jmlqdiPIUX,spotify:track:1LxQxX0ce4Q2jmlqdiPIUX,https://api.spotify.com/v1/tracks/1LxQxX0ce4Q2jmlqdiPIUX,https://api.spotify.com/v1/audio-analysis/1LxQxX0ce4Q2jmlqdiPIUX,192680,4
1gH1h30wkQdd9zhY3j7a8T,THE SHADE,"['bedroom pop', 'pov: indie']",82,0.898,0.509,5,-7.973,1,0.062,0.391,0,0.0876,0.727,119.869,audio_features,1gH1h30wkQdd9zhY3j7a8T,spotify:track:1gH1h30wkQdd9zhY3j7a8T,https://api.spotify.com/v1/tracks/1gH1h30wkQdd9zhY3j7a8T,https://api.spotify.com/v1/audio-analysis/1gH1h30wkQdd9zhY3j7a8T,181507,4
4P3mcaMeif02CSqx6MAleZ,Just the Right Song,"['bedroom pop', 'rochester mn indie']",59,0.689,0.534,6,-10.335,1,0.0325,0.727,0.00174,0.11,0.48,100.746,audio_features,4P3mcaMeif02CSqx6MAleZ,spotify:track:4P3mcaMeif02CSqx6MAleZ,https://api.spotify.com/v1/tracks/4P3mcaMeif02CSqx6MAleZ,https://api.spotify.com/v1/audio-analysis/4P3mcaMeif02CSqx6MAleZ,186253,4
4PvbbMYL4fkToni5BLaYRb,Softly,"['bedroom pop', 'indie pop', 'pop', 'pov: indie']",69,0.759,0.436,0,-11.233,0,0.0419,0.33,0.0113,0.102,0.782,94.03,audio_features,4PvbbMYL4fkToni5BLaYRb,spotify:track:4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/tracks/4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/audio-analysis/4PvbbMYL4fkToni5BLaYRb,185307,4
4SqWKzw0CbA05TGszDgMlc,I Love You So,"['chicago indie', 'pov: indie']",88,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,audio_features,4SqWKzw0CbA05TGszDgMlc,spotify:track:4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/tracks/4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/audio-analysis/4SqWKzw0CbA05TGszDgMlc,160240,4
0C3sscH57PNeQ8dmY6xTIR,SUNRISE,['bedroom pop'],55,0.821,0.444,7,-5.954,1,0.0796,0.16,0.0191,0.301,0.678,87.029,audio_features,0C3sscH57PNeQ8dmY6xTIR,spotify:track:0C3sscH57PNeQ8dmY6xTIR,https://api.spotify.com/v1/tracks/0C3sscH57PNeQ8dmY6xTIR,https://api.spotify.com/v1/audio-analysis/0C3sscH57PNeQ8dmY6xTIR,176940,4
2G31WfcBUlMGZ8lpJ0bfA1,The Day That I Met You,"['british singer-songwriter', 'indie pop']",57,0.313,0.316,1,-9.872,1,0.0308,0.889,5.36e-06,0.106,0.265,91.587,audio_features,2G31WfcBUlMGZ8lpJ0bfA1,spotify:track:2G31WfcBUlMGZ8lpJ0bfA1,https://api.spotify.com/v1/tracks/2G31WfcBUlMGZ8lpJ0bfA1,https://api.spotify.com/v1/audio-analysis/2G31WfcBUlMGZ8lpJ0bfA1,165080,3
3OM6qQmdFV6uy61GIqpRtf,AMAZING,"['bedroom pop', 'pov: indie']",75,0.719,0.461,8,-8.191,1,0.0454,0.279,0,0.0875,0.548,123.915,audio_features,3OM6qQmdFV6uy61GIqpRtf,spotify:track:3OM6qQmdFV6uy61GIqpRtf,https://api.spotify.com/v1/tracks/3OM6qQmdFV6uy61GIqpRtf,https://api.spotify.com/v1/audio-analysis/3OM6qQmdFV6uy61GIqpRtf,209200,4
3hARuUtzTdUuWH1KiLJlSf,Window,"['bedroom pop', 'oakland indie', 'pov: indie']",61,0.714,0.483,4,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025,audio_features,3hARuUtzTdUuWH1KiLJlSf,spotify:track:3hARuUtzTdUuWH1KiLJlSf,https://api.spotify.com/v1/tracks/3hARuUtzTdUuWH1KiLJlSf,https://api.spotify.com/v1/audio-analysis/3hARuUtzTdUuWH1KiLJlSf,139293,4
5DrCWAaQ8zklweBa9abFIu,Strange Land,"['asian american hip hop', 'indonesian r&b', 'bedroom pop']",54,0.65,0.265,1,-15.357,1,0.0503,0.903,0.385,0.115,0.156,75.002,audio_features,5DrCWAaQ8zklweBa9abFIu,spotify:track:5DrCWAaQ8zklweBa9abFIu,https://api.spotify.com/v1/tracks/5DrCWAaQ8zklweBa9abFIu,https://api.spotify.com/v1/audio-analysis/5DrCWAaQ8zklweBa9abFIu,175734,4
7eAp42zD2PbKJMvHVcHHF8,tkm,"['bedroom pop', 'bergen indie', 'norwegian indie', 'pov: indie']",59,0.546,0.508,7,-11.842,1,0.0258,0.14,0.0966,0.345,0.484,72.013,audio_features,7eAp42zD2PbKJMvHVcHHF8,spotify:track:7eAp42zD2PbKJMvHVcHHF8,https://api.spotify.com/v1/tracks/7eAp42zD2PbKJMvHVcHHF8,https://api.spotify.com/v1/audio-analysis/7eAp42zD2PbKJMvHVcHHF8,338000,4
266v6l2hpwcRVrmMxNZkp4,In Plain Sight,"['british singer-songwriter', 'indie pop']",51,0.508,0.595,1,-8.839,1,0.0327,0.153,0.0845,0.125,0.363,101.947,audio_features,266v6l2hpwcRVrmMxNZkp4,spotify:track:266v6l2hpwcRVrmMxNZkp4,https://api.spotify.com/v1/tracks/266v6l2hpwcRVrmMxNZkp4,https://api.spotify.com/v1/audio-analysis/266v6l2hpwcRVrmMxNZkp4,156803,4
7aSyG7cskkG3zhfO2JLxq3,Happiness,"['bedroom pop', 'pov: indie']",74,0.397,0.235,5,-9.774,1,0.0335,0.734,1.56e-06,0.161,0.198,105.192,audio_features,7aSyG7cskkG3zhfO2JLxq3,spotify:track:7aSyG7cskkG3zhfO2JLxq3,https://api.spotify.com/v1/tracks/7aSyG7cskkG3zhfO2JLxq3,https://api.spotify.com/v1/audio-analysis/7aSyG7cskkG3zhfO2JLxq3,279693,3
2rd4FH1cSaWGc0ZiUaMbX9,Lover Boy,['bedroom pop'],63,0.798,0.556,11,-8.597,1,0.0303,0.527,0.000353,0.0959,0.627,109.994,audio_features,2rd4FH1cSaWGc0ZiUaMbX9,spotify:track:2rd4FH1cSaWGc0ZiUaMbX9,https://api.spotify.com/v1/tracks/2rd4FH1cSaWGc0ZiUaMbX9,https://api.spotify.com/v1/audio-analysis/2rd4FH1cSaWGc0ZiUaMbX9,236727,4
4qwKWGKzuq8mgIunO6EaA1,Sleep Well,"['bedroom pop', 'bedroom r&b']",79,0.449,0.377,8,-9.438,1,0.0343,0.815,1.18e-05,0.142,0.181,155.56,audio_features,4qwKWGKzuq8mgIunO6EaA1,spotify:track:4qwKWGKzuq8mgIunO6EaA1,https://api.spotify.com/v1/tracks/4qwKWGKzuq8mgIunO6EaA1,https://api.spotify.com/v1/audio-analysis/4qwKWGKzuq8mgIunO6EaA1,175875,3
77G0k1La0c5Dw8bAFANcyp,Sports,"['bubblegrunge', 'chicago indie', 'indie pop', 'pov: indie']",74,0.231,0.877,9,-5.278,1,0.0574,0.000653,0.026,0.0694,0.524,186.142,audio_features,77G0k1La0c5Dw8bAFANcyp,spotify:track:77G0k1La0c5Dw8bAFANcyp,https://api.spotify.com/v1/tracks/77G0k1La0c5Dw8bAFANcyp,https://api.spotify.com/v1/audio-analysis/77G0k1La0c5Dw8bAFANcyp,164165,4
50gi6tmSioFWCIfYB85MKo,60's Baby.,"['bedroom r&b', 'modern indie pop']",54,0.375,0.216,6,-15.902,1,0.0299,0.875,0.0191,0.27,0.284,175.298,audio_features,50gi6tmSioFWCIfYB85MKo,spotify:track:50gi6tmSioFWCIfYB85MKo,https://api.spotify.com/v1/tracks/50gi6tmSioFWCIfYB85MKo,https://api.spotify.com/v1/audio-analysis/50gi6tmSioFWCIfYB85MKo,143590,3
7zxLkZbUxITHabPzGN8Xgc,Sick Feeling,"['bedroom pop', 'bergen indie', 'norwegian indie', 'pov: indie']",70,0.415,0.504,9,-10.003,1,0.0318,0.022,3.84e-06,0.363,0.401,165.86,audio_features,7zxLkZbUxITHabPzGN8Xgc,spotify:track:7zxLkZbUxITHabPzGN8Xgc,https://api.spotify.com/v1/tracks/7zxLkZbUxITHabPzGN8Xgc,https://api.spotify.com/v1/audio-analysis/7zxLkZbUxITHabPzGN8Xgc,155714,4
5ek40zpnWzHxjcV9qUxXTe,A Long Drive Back,"['bedroom pop', 'rochester mn indie']",54,0.699,0.629,1,-8.965,0,0.0315,0.437,0.0352,0.161,0.576,119.007,audio_features,5ek40zpnWzHxjcV9qUxXTe,spotify:track:5ek40zpnWzHxjcV9qUxXTe,https://api.spotify.com/v1/tracks/5ek40zpnWzHxjcV9qUxXTe,https://api.spotify.com/v1/audio-analysis/5ek40zpnWzHxjcV9qUxXTe,189187,4
1phSI7mJzqlu2HE6gIwu7I,A Song About Being Sad,"['bedroom pop', 'pov: indie']",65,0.567,0.263,5,-13.51,1,0.103,0.891,0,0.183,0.247,111.86,audio_features,1phSI7mJzqlu2HE6gIwu7I,spotify:track:1phSI7mJzqlu2HE6gIwu7I,https://api.spotify.com/v1/tracks/1phSI7mJzqlu2HE6gIwu7I,https://api.spotify.com/v1/audio-analysis/1phSI7mJzqlu2HE6gIwu7I,136000,4
6iwXzkhrOgokSyTmKZQvym,STUCK ON U,['bedroom pop'],49,0.636,0.581,7,-7.361,1,0.0458,0.232,0.00596,0.15,0.727,169.928,audio_features,6iwXzkhrOgokSyTmKZQvym,spotify:track:6iwXzkhrOgokSyTmKZQvym,https://api.spotify.com/v1/tracks/6iwXzkhrOgokSyTmKZQvym,https://api.spotify.com/v1/audio-analysis/6iwXzkhrOgokSyTmKZQvym,144000,4
1koZU88VDdqvI7ke0rxME6,Through and Through,"['lo-fi rap', 'pov: indie']",63,0.851,0.424,6,-9.307,1,0.0463,0.383,0,0.0843,0.591,94.927,audio_features,1koZU88VDdqvI7ke0rxME6,spotify:track:1koZU88VDdqvI7ke0rxME6,https://api.spotify.com/v1/tracks/1koZU88VDdqvI7ke0rxME6,https://api.spotify.com/v1/audio-analysis/1koZU88VDdqvI7ke0rxME6,113684,4
0DllReoLJDFRClcmIAy5zv,CIRCLES,"['indie pop', 'pov: indie', 'la pop']",49,0.535,0.568,9,-6.205,1,0.03,0.364,0,0.186,0.44,79.951,audio_features,0DllReoLJDFRClcmIAy5zv,spotify:track:0DllReoLJDFRClcmIAy5zv,https://api.spotify.com/v1/tracks/0DllReoLJDFRClcmIAy5zv,https://api.spotify.com/v1/audio-analysis/0DllReoLJDFRClcmIAy5zv,160333,4
6klFWv2xDGeTDoiKTtx4hg,Everyone Adores You (at least I do),"['indie anthem-folk', 'indie pop', 'pov: indie']",71,0.599,0.427,5,-9.037,1,0.0242,0.747,0.105,0.0984,0.111,73.801,audio_features,6klFWv2xDGeTDoiKTtx4hg,spotify:track:6klFWv2xDGeTDoiKTtx4hg,https://api.spotify.com/v1/tracks/6klFWv2xDGeTDoiKTtx4hg,https://api.spotify.com/v1/audio-analysis/6klFWv2xDGeTDoiKTtx4hg,203133,4
5Yx9t9RgATAtYoHN8gbRM0,Fool,"['bedroom pop', 'bubblegrunge', 'indie pop']",69,0.511,0.435,9,-10.254,1,0.0408,0.301,8.2e-05,0.255,0.343,120.207,audio_features,5Yx9t9RgATAtYoHN8gbRM0,spotify:track:5Yx9t9RgATAtYoHN8gbRM0,https://api.spotify.com/v1/tracks/5Yx9t9RgATAtYoHN8gbRM0,https://api.spotify.com/v1/audio-analysis/5Yx9t9RgATAtYoHN8gbRM0,124022,4
3s9YtjSkxeeriM92mASyoO,Précis,"['bedroom pop', 'rochester mn indie', 'lo-fi indie', 'newfoundland indie', 'small room']",68,0.532,0.348,10,-13.284,1,0.0283,0.96,0.757,0.103,0.301,80.998,audio_features,3s9YtjSkxeeriM92mASyoO,spotify:track:3s9YtjSkxeeriM92mASyoO,https://api.spotify.com/v1/tracks/3s9YtjSkxeeriM92mASyoO,https://api.spotify.com/v1/audio-analysis/3s9YtjSkxeeriM92mASyoO,74143,4
